,time,Aphanizomenon_flos-aquae,Planktothrix_rubescens,Phacotus_lenticularis,Pandorina_morum,Elakatothrix_gelatinosa,Closterium_aciculare,Cosmarium_sp,Staurastrum_sp,Stephanodiscus_sp,Centrales,Asterionella_formosa,Cymbella_sp,Fragilaria_crotonensis,Nitzschia_sp,Ulnaria_delicatissima_var_angustissima,Tabellaria_fenestrata,Dinobryon_sp,Erkenia_subaequiciliata,Rhodomonas_sp,Gymnodinium_sp,Gymnodinium_helveticum,Ceratium_hirundinella,Bosmina_longirostris_adult,Bosmina_longirostris_juvenile,Diplostraca_eggs,Diaptomus_sp_eggs,Diaptomus_sp_C1-C3,Diaptomus_sp_C4-C5,Eudiaptomus_gracilis_male,Eudiaptomus_gracilis_ovaria,Eudiaptomus_gracilis_female,Cyclops_abyssorum_male,Cyclops_sp_SU_C1-C3,Cyclops_sp_SU_C4-C5,Cyclopoida_nauplia,Cyclops_abyssorum_female,Cyclops_sp_eggs
291,292,0.03199241459999501,0.4893457256068795,0.010689838846007072,0.2006700186484476,0.04250271461926359,0.32679675110274226,0.3651483716599344,0.11508706752491564,0.13141276331820775,0.09937481259939739,0.12959939419445565,0.3952847075854922,0.7277699750079133,0.14359163171912298,0.08283153666585066,0.06786208924576088,0.059761430464737725,0.33409064001733785,0.3904631677724981,0.37546069726675935,0.13006944328412365,0.11322770343213064,0.0,0.0,0.42052874583240957,0.07310277066985507,0.23422645580238838,0.22153817924417385,0.12087246292267805,0.1612451549644498,0.34781498678861844,0.20473200617444787,0.33737013960020584,0.19140355389456712,0.2226307784479124,0.05104561325317017,0.12117901113181605
292,293,0.05880841403623247,0.4413652988371244,0.010689838846007072,0.0,0.03975764902766078,0.36867645720380976,0.34156502554286555,0.18196863130416527,0.042635930440400406,0.035847129663884494,0.0494468176417695,0.3061862178534438,0.16024769234450711,0.09497693697338017,0.04378426487365932,0.06977407148180378,0.13683564758682354,0.2247676107062621,0.5547817336808233,0.21786715140348512,0.32370802938764276,0.0,0.0,0.0,0.1735775167070526,0.07220056034555264,0.13343708737842105,0.1518598370327749,0.12519630976308949,0.09938921532978426,0.22786879755976253,0.3090663432377186,0.1889405053476777,0.15940470132118284,0.2053710891969201,0.06770384880818062,0.14568980660790004
293,294,0.04424703048071574,0.17619310065178254,0.032069516534303226,0.0819231920553037,0.04508093658536587,0.2955987834393446,0.4472135955498116,0.46034827009215734,0.015074077768302536,0.02281297362357169,0.14174421075222787,0.21650635095003165,0.5392635998949113,0.10153461651023321,0.0317644442963196,0.44750771822789925,0.018620973067608595,0.33627005354198897,0.43006169649939685,0.14010294981777577,0.288010709203407,0.1461763365485643,0.0,0.0,0.1736770555360654,0.08650006534650613,0.056345400648805846,0.05736377035227355,0.10584603373062239,0.07830756969528817,0.21199763253559853,0.4153450382449528,0.1266103954954016,0.13669403462126065,0.21457573633317525,0.07408123966675739,0.15015954247733707
294,295,0.12172650495890214,0.42108347985915257,0.3920417329714876,0.4013400372645831,0.04250271461926359,0.3413280743447064,0.4654746681575633,0.34526120258475396,0.021317965220200203,0.044122560083704535,0.055999665908312464,0.21650635095003165,0.14827219837841707,0.09497693697338017,0.03479620533251655,0.86328625465185,0.6193258381208339,0.4565710876720315,0.2761508168264892,0.6185336438594089,0.6956047898508382,0.35203923633351564,0.0,0.0,0.22497142276530258,0.05803926699852322,0.10816132209570527,0.04285929376458033,0.04879892514515929,0.05579612483448141,0.11937250999708225,0.4355592706421964,0.13637497778064706,0.13850375847976867,0.23163426379331523,0.07687496403760288,0.17502608041615203
295,296,0.1188686256250613,0.5823813226315254,0.2500142836888548,0.317287158498343,0.04983885061890565,0.17066403720561407,0.38729833459195867,0.18196863130416527,0.0,0.022386525298015388,0.029162142076188172,0.12500000002037923,0.010237849522468806,0.0,0.024604632753605013,0.05619514868924388,0.4138299180782283,0.24868288181207374,0.2988238362291299,0.38716008787163486,0.34883216317688776,0.3698001308644845,0.0,0.0,0.1358451566047315,0.038748080732620746,0.14009789756116334,0.11582673686671442,0.08758164725250668,0.10376861051444564,0.17761673115073098,0.23671783983672653,0.11990567223109039,0.10088973287174932,0.146354536412672,0.06411304717861563,0.1262617479108667
296,297,0.07726902215308862,0.4356977969873752,0.17269963185341639,0.1831858263694298,0.031877035964832656,0.09853292782164962,0.31622776601683794,0.14095229571463794,0.021317965220200203,0.0,0.10310374207999101,0.17677669528703,0.08348713632644959,0.05076730825235768,0.017398102666742372,0.05619514868924388,0.10533613064135286,0.20668199549166466,0.38364891273795565,0.16029950553456335,0.34883216317688776,0.3202563076079429,0.0,0.0,0.19040717537658725,0.08669056310971471,0.1405875113996811,0.15684733068508466,0.19786179072823823,0.18519338684582765,0.3214482755853508,0.3466275257747951,0.1724269984505174,0.14481748655959084,0.24632168022577458,0.08028445798445182,0.08578125131908397
297,298,0.1160828398230553,0.6693237774861542,0.12281689785680021,0.32769276818955556,0.02602749087036685,0.27869320567709743,0.28867513460124894,0.18196863130416527,0.054350360325369065,0.021804957713053203,0.12329414312892338,0.21650635095003165,0.2119877710577774,0.0,0.04603105294203374,0.13907589746515867,0.043271231147848525,0.2301686417759573,0.274401664740732,0.19079457430748342,0.5643211876856938,0.3202563076079429,0.0,0.0,0.08784467733656313,0.08838001658568552,0.06214062548315369,0.1314298851291053,0.1534291029830539,0.16103902998283542,0.3128222719929335,0.4293248047822502,0.10035164412203018,0.12168087753059069,0.16054010891592468,0.09289107400769923,0.19021227372699695
298,299,0.14762448176404253,0.7318028201141249,0.05126666611797646,0.23171377853262612,0.01840421529384105,0.26069362295264586,0.28867513460124894,0.18196863130416527,0.042635930440400406,0.0,0.1943990912729615,0.17677669528703,0.1238102724560479,0.0,0.017398102666742372,0.09867543817795246,0.02824010388433009,0.11008906492445687,0.14598817205601722,0.18605947946848186,0.41042197451787377,0.1461763365485643,0.0,0.0,0.12275008614840935,0.09230991674592635,0.10617227958122541,0.13646146992151276,0.05369085920271617,0.0,0.30958040268045656,0.345337444461054,0.0,0.11074498408629067,0.06760616160568,0.07058614180919032,0.14053074052383993
299,300,0.08559973549639549,0.4513901705441105,0.03703068801040547,0.11585688926631306,0.01062567865412296,0.2955987834393446,0.18257418584523172,0.18196863130416527,0.030148155536605072,0.0,0.13122963933967716,0.2795084971844357,0.03691309140806648,0.03589790793563333,0.02246085395880017,0.034412360079557704,0.016655104635541873,0.016298316387312394,0.06666562732534095,0.35644369212118643,0.5107752075185723,0.11322770343213064,0.0,0.0,0.06669494552496406,0.05543526946581137,0.13981006298302656,0.13665292911400392,0.10728908046835114,0.11734681396951853,0.2136324695814151,0.14694204906206107,0.03065470057135209,0.06559067400201309,0.051451979563329656,0.044397170183135666,0.11275168189904584
300,301,0.06363523888566928,0.4367452603993535,0.04275935538681677,0.0,0.01840421529384105,0.3115884764413859,0.31622776601683794,0.14095229571463794,0.015074077768302536,0.0,0.1078900731507803,0.25000000001358613,0.03395510552771393,0.13431767238040887,0.030134397771861433,0.04588314676949281,0.005888468714229572,0.06938758171555248,0.07486577587056131,0.22432387110494004,0.25923592791590505,0.11322770343213064,0.0,0.0,0.05191955934606742,0.06139331492021452,0.10622036342899012,0.11849632807076088,0.06959289690112819,0.1037306943965269,0.1944287020075835,0.1784996474274164,0.027235588942295663,0.08191425143639126,0.07454217539287257,0.04563923837852699,0.06404469317708066
301,302,0.04647449008082355,0.42390953943919,0.0185153440060077,0.0,0.02125135731194159,0.2955987834393446,0.223606797749979,0.16275769174748392,0.039882261020514564,0.01963428153777366,0.145628332909668,0.43301270193143915,0.03898456952686795,0.11905989135298344,0.03331483023367104,0.05129891759909291,0.0,0.05645902411824675,0.14405949825616673,0.2610854189693856,0.15751828736876292,0.11322770343213064,0.0,0.0,0.07058212983627965,0.024404594937869215,0.14308268440186128,0.17533752129470187,0.11373430024607406,0.1611318357464457,0.265147100214176,0.16410455811652253,0.027034436259448458,0.08290968842685091,0.12592092379270337,0.049862610052008365,0.054700118273010225
302,303,0.028706453385816465,0.3137250072720974,0.02618465060985307,0.0819231920553037,0.02375973977768741,0.3115884764413859,0.34156502554286555,0.08137884587374196,0.04766841937434393,0.02658494287905295,0.21761973754721545,0.5,0.03931920716307694,0.1721603184726541,0.04261647402686461,0.04729526514335813,0.005888468714229572,0.07010170943215095,0.3148442170949208,0.33154409158080544,0.15751828736876292,0.11322770343213064,0.0,0.0,0.06772578283594331,0.10146676147503812,0.13378141766044266,0.181444874313389,0.13513250338625987,0.35259725501333283,0.2839502212460342,0.14614139104966245,0.0504899511306508,0.07906627929636814,0.1661142699719502,0.040671512026541845,0.13845412420707598
303,304,0.04927034259611307,0.3219872407299008,0.02618465060985307,0.25906388008617054,0.01062567865412296,0.3115884764413859,0.34156502554286555,0.11508706752491564,0.09884733827228064,0.3540709388742414,0.35574526461554895,0.43301270193143915,0.245174587350008,0.16837611308605638,0.13135279462610752,0.16018081886055086,0.14543444886008555,0.10609565536036314,0.2522407355099617,0.4937149594017696,0.3805090910422945,0.11322770343213064,0.0,0.0,0.15474396796250228,0.13538727250460655,0.11202455916007485,0.12918486928349804,0.23854707198485128,0.259973337427616,0.45829277001427193,0.20944255843870915,0.1750250546356527,0.14482357438827229,0.251547218197337,0.05025372015544975,0.1632378273277832
304,305,0.060593155952954364,0.2715683537763048,0.0185153440060077,0.0,0.036808430588748955,0.2413553960098466,0.28867513460124894,0.08137884587374196,0.07832720571089814,0.041650600859492314,0.06877877452701045,0.3307189138959115,0.2680968122495803,0.09497693697338017,0.09095952590960023,0.15432365168173423,0.2765700358846809,0.32489499014589435,0.1966063682206946,0.26582665699071095,0.5290880091160024,0.06537204504489534,0.0,0.0,0.42493585830209524,0.10497687406070447,0.19925719677718154,0.14931223695304557,0.11975736325610623,0.17539757933664704,0.29431335509539513,0.22557347413501527,0.30757101044894763,0.2173754099920787,0.2297344663665914,0.04756669232728986,0.05531808184777488
305,306,0.07791167337303784,0.1141124218092441,0.0185153440060077,0.11585688926631306,0.05095896464911635,0.22032632461411292,0.31622776601683794,0.5336367790021849,0.030148155536605072,0.005667928865041667,0.3579793996028007,0.0,0.035093580091114525,0.10153461651023321,0.017398102666742372,0.02294157338328355,0.5009699330059073,0.3262208895258637,0.4598946557125455,0.17106960818569814,0.21745023771680147,0.18490006541716975,0.0,0.0,0.17732127292618347,0.11626424889780294,0.07160495340750937,0.08188760753764478,0.12073583646148976,0.12735905411390389,0.254123634051786,0.24043304142941252,0.13071462742683343,0.10569095590142599,0.21208577557100006,0.04898326419632197,0.1299147325374894
306,307,0.08417761133408509,0.31717762264167243,0.24069947208652134,0.245769576155358,0.03975764902766078,0.27869320567709743,0.7852812659640485,0.21530818814732916,0.0499950600196438,0.08349380590641732,0.13283987920377519,0.25000000001358613,0.18242342559292557,0.1564753529616306,0.08814275577245152,0.01986798535313076,0.17218108069729418,0.4277531870459169,0.342935842270407,0.30108061386368834,0.1703821757277434,0.23570226040077086,0.0,0.0,0.18688819314484165,0.07496464764946423,0.11988129315881924,0.055552897335065576,0.06069062619639023,0.12504716091353357,0.1569924938110872,0.19234465530844336,0.07622164710947464,0.08347999521335099,0.18690499949522532,0.040225549391729946,0.11649722755711499
307,308,0.12816433591828852,0.6168039869703412,0.1836040116449534,0.245769576155358,0.04508093658536587,0.13934660286570613,0.4281744192280888,0.18196863130416527,0.042635930440400406,0.010139099388378798,0.0622903627709268,0.12500000002037923,0.008866237768079405,0.08027016238014605,0.028410982683258874,0.011470786690910348,0.18741618562508894,0.22733814562633375,0.1689219188382954,0.40208237408902364,0.15751828736876292,0.33968311023075654,0.0,0.0,0.2359576075228023,0.05553300890405116,0.15256552792549904,0.16289264127985958,0.09018239726070801,0.10245624304849978,0.16749906923766752,0.28415672442535594,0.10876437015781386,0.08859289956852096,0.1841847754311569,0.06582370958304044,0.0778314174237949
308,309,0.0698668539666838,0.31532066138024645,0.10953825235651941,0.2717084896374843,0.04508093658536587,0.09853292782164962,0.3651483716599344,0.14095229571463794,0.021317965220200203,0.03602591944926139,0.029162142076188172,0.12500000002037923,0.015356774284568678,0.06217700042093628,0.02657604080716509,0.011470786690910348,0.19529841316544133,0.30792066285958214,0.29539679498322763,0.3478289963679895,0.3062029946383569,0.38118124997123676,0.0,0.0,0.13596263344688814,0.10789618765243796,0.11808133205395427,0.1549893176840779,0.11304993532778004,0.11422136046943972,0.3064733543358531,0.3219177638669428,0.1319092035242251,0.14605176902679032,0.19586425006685607,0.06549310033682361,0.1144895316150029
309,310,0.0672836070007084,0.6510933521308073,0.05554603201694982,0.30652851669336606,0.031877035964832656,0.0,0.34156502554286555,0.0,0.0,0.0,0.017858091973302164,0.3952847075854922,0.10212222826684574,0.11351915231163444,0.024604632753605013,0.0,0.0716363137175164,0.06192824074813886,0.1265551043511828,0.2944889959844909,0.1703821757277434,0.21681454518698828,0.0,0.0,0.095893408246207,0.05322458221753032,0.22988753496437273,0.18973899536830996,0.1702766210414592,0.19563590392839866,0.27616133756218736,0.3250646773655447,0.15071646712905437,0.1505889458616933,0.263087010451242,0.0627153196738527,0.10452913696818315
310,311,0.0909799220148249,0.6483332922623991,0.021379677692014144,0.317287158498343,0.03360134623206104,0.09853292782164962,0.3651483716599344,0.24413653759292184,0.0,0.01411302906388464,0.12155751916818368,0.0,0.09424940028308484,0.07179581586346322,0.04017919703101185,0.02294157338328355,0.03770459674742749,0.1118098953387999,0.18197597770541665,0.3004873510251908,0.23889404266747608,0.13074409009831697,0.0,0.0,0.15429801679914545,0.11090409030653514,0.15141614957630076,0.1859001351147382,0.1407856612171661,0.20645326545749698,0.2983182894049531,0.3712734083256308,0.09727086494131489,0.1290821540521869,0.09975253936314633,0.07176445187221576,0.10755102407422897
311,312,0.08923238561686489,0.6452318163895765,0.010689838846007072,0.16384638409477778,0.02602749087036685,0.0,0.12909944485918906,0.08137884587374196,0.030148155536605072,0.0,0.14798170889522613,0.3061862178534438,0.0921406457143358,0.07179581586346322,0.0317644442963196,0.034412360079557704,0.021231175883901266,0.05631180346907904,0.07960917991497288,0.2382124724438229,0.2971978406825816,0.0,0.0,0.0,0.06801303157154835,0.08496078735017304,0.15635905000283967,0.15702028072474813,0.1310485622768421,0.13519727024511477,0.281315397391917,0.30649399713832687,0.07073597594284138,0.10805416933631914,0.08000836799558524,0.0663916629758007,0.06465757501544515
312,313,0.07632928653802029,0.5882884660663827,0.021379677692014144,0.16384638409477778,0.02602749087036685,0.0,0.18257418584523172,0.0,0.026109068574905622,0.0,0.21192772914034316,0.3307189138959115,0.07148189413837745,0.08027016238014605,0.030134397771861433,0.034412360079557704,0.013167016328398106,0.036444143356868214,0.10273961296202694,0.44944251297954574,0.1827601045038696,0.0,0.0,0.0,0.09112971754521391,0.07756504875890383,0.11946268327017659,0.1596538229942909,0.18861463456523253,0.23780530414818016,0.3292744638793415,0.24413014738771535,0.026716949466694336,0.11608690910746487,0.09407164397572558,0.07028907357297007,0.10513703028110573
313,314,0.055931033383586924,0.4389146119214807,0.021379677692014144,0.0,0.01840421529384105,0.0,0.223606797749979,0.08137884587374196,0.026109068574905622,0.010139099388378798,0.28348842150445575,0.4841229182145383,0.0454979984910124,0.08793155726296574,0.030134397771861433,0.036273812497222564,0.01557942382243227,0.028229512061680243,0.19092789858016831,0.41775375676393184,0.23889404266747608,0.0,0.0,0.0,0.07122429340321199,0.08504411567592239,0.12475539978262537,0.15555023188432904,0.14475860092413492,0.27753823941946465,0.30506236461818753,0.20139923403188656,0.06523764365336134,0.1351646410319775,0.17825481831315937,0.06403265460973921,0.08355443911751015
314,315,0.035195384577985295,0.34080656782572927,0.02618465060985307,0.0,0.035241389241957265,0.0,0.25819888973996535,0.14095229571463794,0.073847597750746,0.06311538469579996,0.32774991437565654,0.41457809876370216,0.04158634135262783,0.13903199955809817,0.037584197343673686,0.034412360079557704,0.010199126993451253,0.053592720615848924,0.22180563089293237,0.4086851533984807,0.22832114183507882,0.0,0.0,0.0,0.08496218645484321,0.12073708074516121,0.12091850460119513,0.12134163735332085,0.16385608996959494,0.24532669071883131,0.3633699099059015,0.14295386260850237,0.08685366354473315,0.11037044973558865,0.23360284894773442,0.053478398477128666,0.17075820609032946
315,316,0.038506933920737084,0.35567416385577605,0.021379677692014144,0.0819231920553037,0.0,0.13934660286570613,0.31622776601683794,0.08137884587374196,0.16374639790907317,0.2328270381562309,0.24377004187998935,0.43301270193143915,0.10428042551475268,0.25636234022177945,0.09422856948565436,0.016222142111443,0.03533081228866284,0.13745289265166474,0.19133413875431673,0.570822815583731,0.43186117605059315,0.06537204504489534,0.0,0.0,0.10984866509222473,0.15808194617777357,0.16360377872168985,0.11209134234118802,0.10124658318605213,0.3075860276657509,0.31067170882999984,0.10135378435045565,0.16784464140351482,0.07426785398400707,0.20152547746957725,0.02557363995684978,0.13135173438431497
316,317,0.0705583442966893,0.22766620111741914,0.0185153440060077,0.11585688926631306,0.06103987669316456,0.0,0.40824829041835314,0.1993366482819293,0.08789622233492503,0.10161254462901097,0.12648606387176628,0.35355339059327373,0.10365032654000218,0.11905989135298344,0.07031359480127619,0.01986798535313076,0.47162921804981534,0.25853517429982764,0.26311684416457254,0.4328581373278837,0.7381686096082403,0.0,0.0,0.0,0.4097859995592244,0.16749044653272344,0.17123520970823264,0.12370311515148778,0.2427667217355522,0.15450337793987748,0.42582728226647165,0.2103307412541025,0.3453572993785504,0.3290871633793908,0.3348802293128039,0.045909378524347136,0.09236665966136419
317,318,0.07792851367601074,0.10122810679626283,0.0185153440060077,0.11585688926631306,0.06803754052246157,0.0,0.223606797749979,0.3255153835161958,0.015074077768302536,0.021804957713053203,0.12669599938908538,0.12500000002037923,0.06615108653290999,0.09497693697338017,0.02246085395880017,0.011470786690910348,0.08753838072491775,0.11001363561358773,0.3550902836034456,0.27441456732844755,0.1827601045038696,0.0,0.0,0.0,0.16923838167067326,0.11268427233888934,0.0709787443649826,0.09040345212585583,0.10610571683026084,0.19594955069405,0.203449459431459,0.3113247130353798,0.1311621692423671,0.09498372604725548,0.20659945353233813,0.05311899974091148,0.0958287685540419
318,319,0.12833827073784357,0.12006204598649671,0.3214070311899421,0.2837902618886003,0.060107915448969235,0.0,0.5163977794799307,0.11508706752491564,0.06570638165322067,0.06725517677173283,0.29325720346654127,0.3061862178534438,0.8466986278614453,0.07179581586346322,0.04817316492655403,0.025649458798892244,0.47419542776863916,0.31382195534730734,0.3194411245230122,0.22352698093481396,0.19470331085019985,0.2849501380871998,0.0,0.0,0.20847743485404766,0.0701121611841201,0.07040382126324095,0.06532774602660436,0.0619227473384791,0.13187481997001815,0.1343077794662858,0.3323751894255194,0.0801735755942157,0.10720615848373657,0.21192594573288245,0.0637365727121099,0.09433669740497762
319,320,0.0959772437966564,0.17649893269905786,0.215924160429982,0.16384638409477778,0.03005395772285135,0.0,0.31622776601683794,0.0,0.0499950600196438,0.0,0.09644471953671291,0.12500000002037923,0.17930856199707945,0.03589790793563333,0.047114284744614814,0.032444284222886,0.6632831382999286,0.381946967275164,0.26668770284976523,0.2664970909944988,0.1827601045038696,0.4029803499106671,0.0,0.0,0.14947500723185903,0.06350181291390242,0.161017672230736,0.1163442544740159,0.0872941710887105,0.1,0.18380325582761478,0.24501554558311145,0.05328235068817184,0.08034675273467601,0.141516544539844,0.035094717182731265,0.0958287685540419
320,321,0.11536166646629643,0.4658352121361398,0.2633695147284168,0.245769576155358,0.036808430588748955,0.0,0.223606797749979,0.0,0.026109068574905622,0.0,0.12564281404006658,0.0,0.10822622441567818,0.07179581586346322,0.02246085395880017,0.016222142111443,0.1355627301756887,0.2055947178324295,0.3255070550029099,0.2889840433383301,0.2971978406825816,0.33968311023075654,0.0,0.0,0.1941874308698704,0.11090409030653514,0.17435013417093442,0.14490837927100297,0.13846347241790966,0.2128780002505059,0.2853669242081234,0.28809429034931,0.049646490816133176,0.07083401206093752,0.21486102360316928,0.04622841127818923,0.12659777339838035
321,322,0.15732349584522856,0.7562510653494386,0.21245634505338282,0.317287158498343,0.04869297674521434,0.0,0.34156502554286555,0.0,0.026109068574905622,0.0,0.10232754226765067,0.2795084971844357,0.1701609436346764,0.03589790793563333,0.02246085395880017,0.016222142111443,0.06287164125121482,0.20401397599309684,0.19234687485411794,0.17210955460543537,0.3062029946383569,0.22645540683964802,0.09383255393400686,0.1173690745758929,0.07819839108797197,0.12129066949532741,0.07528076149290983,0.10974333474132622,0.11504835737447426,0.15304288147854572,0.24492351580657018,0.23624056173292568,0.04113854304595986,0.07436311836088033,0.10332666989751578,0.06281281261823737,0.09233173447204682
322,323,0.1302059932194413,0.9406432261620101,0.09501336595182844,0.2837902618886003,0.015026978862078983,0.0,0.3651483716599344,0.16275769174748392,0.042635930440400406,0.0,0.14416100751117294,0.25000000001358613,0.3729444970996972,0.07179581586346322,0.028410982683258874,0.011470786690910348,0.03770459674742749,0.06866602746158558,0.18553363018897565,0.2610854189693856,0.6609707429858807,0.1461763365485643,0.0,0.0,0.060466850021272875,0.03016800272656256,0.19167100890705496,0.16028261796222573,0.08331935835661643,0.09483517644442593,0.2148937612352544,0.28255366297404033,0.03477345186346764,0.10366004618192341,0.10593234321031211,0.0697779676343775,0.0726898646629045
323,324,0.13642660733398787,0.81213212859753,0.046595927256318614,0.16384638409477778,0.0,0.0,0.34156502554286555,0.08137884587374196,0.039882261020514564,0.004390358820783101,0.147802010310435,0.25000000001358613,0.06269376848573247,0.07179581586346322,0.0317644442963196,0.030348848927524125,0.01177693742916316,0.0444484103516722,0.11395677814936545,0.3320818763555376,0.49828263875847817,0.11322770343213064,0.0,0.0,0.0935035108131272,0.0977074192557098,0.14085010419920108,0.20069671839227546,0.1683171752188592,0.2140638400348274,0.30511223994407066,0.2893549879424403,0.025536496531810615,0.09901937359337429,0.0813398165636343,0.06608116757966266,0.12828824092073282
324,325,0.11323780621523839,0.6079307589983078,0.03023543015318367,0.14189513094886977,0.01062567865412296,0.0,0.18257418584523172,0.08137884587374196,0.058381652149449834,0.007169425933296391,0.12286228841691937,0.3307189138959115,0.04520911938923835,0.05076730825235768,0.03479620533251655,0.036273812497222564,0.010199126993451253,0.0495693941122429,0.1201538150774805,0.3745089576124567,0.23889404266747608,0.1461763365485643,0.0,0.0,0.0617673611832135,0.0807953334984429,0.12471819917098295,0.17403510006563788,0.25229597631239536,0.30416172676618364,0.4113070047478568,0.26450834452024957,0.04038934124500079,0.1366096604244889,0.14173685392003216,0.05371217047176608,0.1536319940944352
325,326,0.061942453296161465,0.4488173293080731,0.04275935538681677,0.11585688926631306,0.015026978862078983,0.0,0.25819888973996535,0.16275769174748392,0.09999012003619479,0.02404698561684685,0.13243915467089287,0.35355339059327373,0.04989310691829784,0.13903199955809817,0.04817316492655403,0.034412360079557704,0.01177693742916316,0.03886900729306626,0.15340900444755853,0.4034115756619841,0.206254615042058,0.06537204504489534,0.0,0.0,0.05700645477886217,0.1118560742077997,0.10568397961133592,0.1426196528480021,0.19676028673507456,0.34910600109093004,0.3744253547757782,0.22703730176436787,0.07220695428747134,0.1467944210483225,0.16082218784682414,0.048296334082093564,0.10640706634484358
326,327,0.04146057928378624,0.43131582636501375,0.04275935538681677,0.0,0.015026978862078983,0.0,0.28867513460124894,0.08137884587374196,0.1445854746921855,0.05576504663395451,0.15568323643475346,0.467707173364898,0.048019770749102686,0.16450488038516148,0.052194307999581656,0.032444284222886,0.01557942382243227,0.11225446924646475,0.19838919984425424,0.4232702971926807,0.2491921817381404,0.13074409009831697,0.0,0.0,0.08487543325961466,0.12115495505482866,0.13779496573909886,0.1311787320922115,0.2122561524258359,0.30721432236800184,0.41457172946590204,0.15399129852486115,0.10595406163713464,0.10212071093393987,0.2425898665044814,0.053114686152759175,0.1190701211922905
327,328,0.04759048311895476,0.364744983669131,0.015117715075605954,0.14189513094886977,0.015026978862078983,0.0,0.28867513460124894,0.0,0.12967212006959664,0.2865977456286419,0.14762209298089635,0.6249999999932069,0.11829036580494666,0.235398324396128,0.11627695793263826,0.028097574338649865,0.19968768959060382,0.3081901304525524,0.35729544477370123,0.5286239257155494,0.32370802938764276,0.0,0.0,0.0,0.21032183473997448,0.12598484646401162,0.07052137966317427,0.0892890243292867,0.18483923771850894,0.2504712539408526,0.3912521976281347,0.14195610500335867,0.11279313943050834,0.10706221900551038,0.279306667020812,0.05761948761595192,0.25849327736165456
328,329,0.00485999665656649,0.10844459024052847,0.010689838846007072,0.11585688926631306,0.060107915448969235,0.0,0.223606797749979,0.14095229571463794,0.0499950600196438,0.04611618639306074,0.0326042660259318,0.3061862178534438,0.03028396728895252,0.12943174770918306,0.028410982683258874,0.016222142111443,0.05648020776866018,0.09165539033359503,0.3716495186589543,0.23367467642223158,0.3649107694106044,0.0,0.0,0.0,0.300152443781591,0.10659031052447455,0.1895256870845009,0.11425884316163867,0.1173535435802946,0.16071417226690743,0.2665498593223074,0.18844725391150224,0.32894725828617644,0.24745220303271767,0.2154570952148454,0.036041417116633216,0.062364238864257404
329,330,0.017966656780403937,0.05022779433048255,0.03023543015318367,0.11585688926631306,0.04508093658536587,0.0,0.5,0.37292472120309655,0.03370666259033649,0.0,0.19630367649181646,0.3061862178534438,0.64470007250742,0.12943174770918306,0.020089598515505926,0.0,0.21635615574882308,0.29319987163518946,0.23402850796503705,0.3820564962527351,0.34883216317688776,0.11322770343213064,0.0,0.0,0.2551935120945088,0.137906321494353,0.18501537524317707,0.16116291646091432,0.15331229359020804,0.13726099121410454,0.3728371334317226,0.3571795078390587,0.18385223764668,0.13620686956612618,0.30970907163075884,0.06835322743713577,0.16356463014310024
330,331,0.042399428372135055,0.07829623453417449,0.316028954493757,0.2717084896374843,0.04115307646956986,0.09853292782164962,0.5322906473944534,0.16275769174748392,0.03370666259033649,0.0,0.19832400771565648,0.37499999998867817,0.36681659087711027,0.13431767238040887,0.06026879556049232,0.032444284222886,0.5620635153499022,0.3882199434655044,0.18847649473165268,0.39627098352155116,0.3150365746976817,0.17295817390384113,0.0,0.0,0.23449287663194762,0.046683683925397644,0.09436673935026123,0.06525364828154044,0.05226777726482987,0.0956605634345721,0.12532100668566093,0.2589942283739847,0.08562315876095764,0.09293984948976171,0.18791180213676031,0.03455426732176029,0.07267226208290631
331,332,0.0970783571921714,0.20116454267210024,0.22600857635746763,0.25906388008617054,0.04115307646956986,0.0,0.25819888973996535,0.08137884587374196,0.073847597750746,0.017561435282071994,0.18386030998876585,0.35355339059327373,0.25087954185690153,0.06217700042093628,0.05315208161116105,0.016222142111443,0.1603999854875122,0.14474795286270237,0.26327463448169364,0.2926655171538565,0.1153113894360404,0.11322770343213064,0.0,0.0,0.3634034063851875,0.07776404674803643,0.21135643590308328,0.20233798817802057,0.13804739113934783,0.187379500744712,0.22794859250965388,0.3905077405932568,0.13516590321946198,0.10935280885948581,0.17557252710194976,0.04366760727423014,0.08716081658451064
332,333,0.14318444255694326,0.2796136640818469,0.20027406659311894,0.23171377853262612,0.031877035964832656,0.0,0.40824829041835314,0.14095229571463794,0.015074077768302536,0.010139099388378798,0.19508143490779295,0.17677669528703,0.07202965612365403,0.06217700042093628,0.020089598515505926,0.0,0.2937159694826116,0.28355674830622857,0.34868412690690564,0.16684501521289138,0.21745023771680147,0.3867462340411587,0.0,0.0,0.3205824762503722,0.08669056310971471,0.1562106790563697,0.14059171739768045,0.0,0.0,0.0,0.36813267497345653,0.07328440451964473,0.12014384717949801,0.1593272673581954,0.05537644512599144,0.09335902040633598
